,Training,Validation
0,77.734375,72.94832826747721
1,81.15234375,72.94832826747721
2,81.25,72.94832826747721
3,86.5234375,72.94832826747721
4,90.91796875,73.40425531914893
5,91.796875,75.22796352583586
6,95.3125,91.48936170212765
7,95.703125,90.72948328267478
8,95.703125,91.33738601823708
9,96.38671875,89.8176291793313
10,96.97265625,92.24924012158054
11,96.19140625,92.40121580547113
12,97.16796875,92.70516717325228
13,96.77734375,92.70516717325228
14,97.16796875,93.16109422492401
15,97.8515625,93.00911854103343
16,97.36328125,92.70516717325228
17,96.875,93.61702127659575
18,97.16796875,93.61702127659575
19,98.046875,93.3130699088146
20,97.4609375,93.61702127659575
21,97.265625,93.46504559270517
22,98.046875,93.61702127659575
23,97.94921875,93.3130699088146
24,97.65625,93.3130699088146
25,97.75390625,93.46504559270517
26,97.265625,93.00911854103343
27,98.6328125,93.61702127659575
28,97.4609375,93.61702127659575
29,97.8515625,93.3130699088146
30,98.4375,93.61702127659575
31,98.4375,91.64133738601824
32,97.16796875,94.37689969604864
33,97.75390625,93.76899696048632
34,97.94921875,92.5531914893617
35,97.94921875,93.46504559270517
36,98.73046875,93.46504559270517
37,97.94921875,91.64133738601824
38,97.8515625,93.16109422492401
39,98.53515625,94.52887537993921
40,98.14453125,94.37689969604864
41,98.33984375,91.1854103343465
42,97.16796875,93.76899696048632
43,98.046875,95.74468085106383
44,98.828125,93.76899696048632
45,97.265625,93.46504559270517
46,98.33984375,93.46504559270517
47,98.14453125,92.5531914893617
48,98.73046875,93.16109422492401
49,98.53515625,93.9209726443769
