,Training,Validation
0,0.5539088658988476,0.5913396586071361
1,0.4797427374869585,0.6391603702848608
2,0.44885606318712234,0.6605101796713743
3,0.379864651709795,0.7659869681705128
4,0.286268612369895,0.6966971836306832
5,0.21709134243428707,0.5357339896939017
6,0.1550081241875887,0.23072766173969617
7,0.1216007643379271,0.24621702459725467
8,0.11531685013324022,0.2292074141177264
9,0.10820739273913205,0.28950541805137286
10,0.09013737877830863,0.22995629229328848
11,0.09249799326062202,0.23002119565551932
12,0.08469064929522574,0.2306152961470864
13,0.08547784085385501,0.19021084159612656
14,0.08262405288405716,0.18970597806301984
15,0.06799748737830669,0.2061834501271898
16,0.07135365740396082,0.21543457155877893
17,0.08453095308504999,0.1847075508399443
18,0.07302323961630464,0.18786851248957895
19,0.06458640820346773,0.19315134395252576
20,0.06965804402716458,0.199080381881107
21,0.06851626373827457,0.18275135281411084
22,0.05806979420594871,0.1836853880773891
23,0.05898093257565051,0.17478887330402026
24,0.06768733891658485,0.18833797899159518
25,0.06277351104654372,0.199930417266759
26,0.06842433812562376,0.21375792947682468
27,0.05653512477874756,0.1602989804338325
28,0.0674800556153059,0.18048613010482353
29,0.0569716920144856,0.18429864976893773
30,0.05141967779491097,0.21067605878819118
31,0.05041819775942713,0.28359702094034717
32,0.06302656861953437,0.15661004558205605
33,0.07099837227724493,0.19128302577883005
34,0.06822555582039058,0.20431960306384347
35,0.060821805614978075,0.23162568428299643
36,0.045254178694449365,0.20128413154320282
37,0.058174134930595756,0.26679876751520415
38,0.05355869833147153,0.21877511793916876
39,0.05035179131664336,0.15434406291354785
40,0.04516222240636125,0.13811844079331917
41,0.04621358634904027,0.22615077956156296
42,0.059971052687615156,0.17957789611748673
43,0.04993142164312303,0.13013656860725445
44,0.04917253722669557,0.18193492564288052
45,0.05816596435033716,0.23227246579798785
46,0.04586456320248544,0.1983736932955005
47,0.045858615019824356,0.2866836891255595
48,0.040693528251722455,0.24711890450932764
49,0.03635533637134358,0.17253635755994104
