,Training,Validation
0,0.48675653897225857,0.5383447550591969
1,0.406074077822268,0.49163958004542757
2,0.3270791480317712,0.38078339114075616
3,0.2644023625180125,0.3284230785710471
4,0.21090030064806342,0.2909398376941681
5,0.18464810214936733,0.24349986619892575
6,0.14266603463329375,0.2352021751659257
7,0.13125788932666183,0.20489380898929777
8,0.11916937900241464,0.20081398636102676
9,0.105802595266141,0.20433743794759116
10,0.09134289855137467,0.1776143221982888
11,0.08859789534471929,0.16740293534738676
12,0.0808022377314046,0.16625623334021794
13,0.08312195105827413,0.1647507684039218
14,0.07668458571424708,0.16476223919363248
15,0.07335145294200629,0.15864238196185657
16,0.07974749786080793,0.1339501787331842
17,0.0700014820904471,0.1458885870164349
18,0.06895667786011472,0.1589781842416241
19,0.0715985608403571,0.14815377222285384
20,0.07140943524427712,0.1629522783415658
21,0.06608891967334785,0.14896544707672937
22,0.058974907267838717,0.1601193786731788
23,0.05422547314083204,0.14869624227728873
24,0.06189732940401882,0.17420300016445772
25,0.06356885796412826,0.14048745651685057
26,0.04954432541853748,0.1570491296727033
27,0.05751431173121091,0.1474511664183367
28,0.05198907182784751,0.15109121506767614
29,0.042250968821463175,0.1403963233211211
30,0.056991213030414656,0.1328297299998147
31,0.043730466393753886,0.14081996187035525
32,0.052493237337330356,0.13631871147524743
33,0.05431980243884027,0.1615821457955809
34,0.04396309331059456,0.14389658994263127
35,0.05099134426563978,0.180513741537219
36,0.04738280616584234,0.13119540567554178
37,0.03976193774724379,0.12543046614155173
38,0.043366171870729886,0.12789772876671382
39,0.04138988317572512,0.18080683203325384
40,0.02988071006257087,0.15489398484073935
41,0.04982645099516958,0.1425730716215358
42,0.04378760248073377,0.19983545803864086
43,0.05258813811815344,0.1320969831264977
44,0.0390768074139487,0.16099904336789178
45,0.026517481834162027,0.1668394227911319
46,0.030459463981969748,0.13540625705250672
47,0.0332509145810036,0.17406915150405394
48,0.04043049761821749,0.15720021879921356
49,0.041413153914618306,0.13366980908349865
50,0.043248235509963706,0.11145039133372761
51,0.05730959141510539,0.15266525721000063
52,0.02856095615425147,0.14395145189371847
53,0.03583449924190063,0.13171042369989058
54,0.027631696255411953,0.1601657434588387
55,0.024965112083009444,0.12772941796685613
56,0.02592088805977255,0.11249797618282693
57,0.030732294821063988,0.14183316611507463
58,0.03285727331240196,0.12093196800422101
59,0.028389516461174935,0.15300023961546166
60,0.0396759615468909,0.20938495125266768
61,0.0269601391555625,0.12028961265016169
62,0.02747479015670251,0.15662707463793812
63,0.028052940549969207,0.16626372886821628
64,0.03132394120621029,0.1364511209540069
65,0.024366308469325304,0.14037124748297392
66,0.029099053776008077,0.18975672058738946
67,0.03158541892480571,0.16869074722663277
68,0.025966496476030443,0.13725199211122735
69,0.03543801717751194,0.12654687912159024
70,0.02894523481518263,0.1510603822146853
71,0.030791424709605053,0.1995453133824326
72,0.024450884375255555,0.1351833882342492
73,0.022874427973874845,0.12536873903480314
74,0.030278629943495616,0.14801068807996454
75,0.02530269551789388,0.161068813775533
76,0.03248606644774554,0.16372061804646537
77,0.031739895064674783,0.10604775665948789
78,0.028354734007734805,0.2346822801267817
79,0.015954267284541856,0.13080554357951596
80,0.025366407993715256,0.15849280556929962
81,0.03581503907844308,0.14110764218050809
82,0.02176515800965717,0.15348190275420034
83,0.02464326400513528,0.14730949325132228
84,0.02338246415456524,0.1527920975571587
85,0.038258471056906274,0.1281005372515037
86,0.016825851365865674,0.18618169581029742
87,0.02514752366914763,0.1700537583812894
88,0.022724906440998893,0.18864233183696688
89,0.031393156488775276,0.12954731418618134
90,0.02770156427868642,0.1382359472557991
91,0.0197301750886254,0.14926695911258103
92,0.02178618659672793,0.13947124282519022
93,0.021970577268803027,0.1842553103120909
94,0.01641363708404242,0.16165182211746773
95,0.0204090649203863,0.18144979044085457
96,0.012675090161792468,0.12922484550758132
97,0.02280075102316914,0.1334538313704321
98,0.024035367354372283,0.13220966988730998
99,0.018700685308431275,0.14147036649020656
