,Training,Validation
0,0.4593215845525265,0.5679789510640231
1,0.3132133288308978,0.5058415884321387
2,0.15600720513612032,0.253056910904971
3,0.09964498947374523,0.3107999468391592
4,0.07538886507973075,0.15785599940202452
5,0.06916890037246048,0.16569797051223842
6,0.05457329214550555,0.18464804643934424
7,0.04419034789316356,0.1708895338868553
8,0.03951897704973817,0.13191686977039685
9,0.047871753573417664,0.21835009347308765
10,0.04208689380902797,0.16280264712192796
11,0.03985460486728698,0.18361210175366563
12,0.03682890214258805,0.14485189386389472
13,0.0347916345926933,0.21192917160012506
14,0.033024544653017074,0.13253159600902686
15,0.03543762961635366,0.1563072053884918
16,0.03842296975199133,0.18121601370247928
17,0.03380904666846618,0.1565963573415171
18,0.03153592115268111,0.13075410688973285
19,0.02490655437577516,0.14731391620906917
20,0.03267763397889212,0.17970277707685123
21,0.028691356477793306,0.17070379040457986
22,0.02756733010755852,0.15540433471853082
23,0.02734730683732778,0.21176426451314578
24,0.03540748541126959,0.13642191829752515
25,0.02751795796211809,0.15706002195789057
26,0.03166548159788363,0.1558224508030848
27,0.03377015286241658,0.12828104020181028
28,0.02487370083690621,0.13657928761941465
29,0.042031378630781546,0.18642818318171936
30,0.030099565512500703,0.14763810756531628
31,0.02322975778952241,0.12327865561978384
32,0.03095095048774965,0.1404424367303198
33,0.03354573200340383,0.11821497807448561
34,0.02338666978175752,0.3060032847252759
35,0.04029380588326603,0.16395743752152406
36,0.024370134924538434,0.09575675190849738
37,0.029644807887962088,0.19584608251567592
38,0.032396582973888144,0.1904173053123734
39,0.044601352827157825,0.3676497849889777
40,0.03857092867838219,0.11732182143764062
41,0.02699256720370613,0.19919743659821423
42,0.026051181834191084,0.1555655605413697
43,0.027191547851543874,0.13002676821567796
44,0.031277502566808835,0.1549537271599878
45,0.024372746498556808,0.24767153219065882
46,0.025707396562211215,0.2724371701478958
47,0.015702639328083023,0.1518170444972136
48,0.01933039099094458,0.16794914853843776
49,0.022660881601041183,0.1969788640060208
