,Training,Validation
0,79.6875,72.94832826747721
1,81.15234375,72.94832826747721
2,81.15234375,74.16413373860182
3,85.3515625,88.60182370820668
4,94.62890625,90.42553191489363
5,95.8984375,91.1854103343465
6,96.09375,92.40121580547113
7,96.484375,92.85714285714286
8,96.97265625,93.3130699088146
9,96.875,92.70516717325228
10,97.36328125,93.00911854103343
11,97.265625,93.16109422492401
12,97.36328125,93.3130699088146
13,96.875,93.76899696048632
14,97.55859375,93.9209726443769
15,97.55859375,93.9209726443769
16,97.55859375,94.22492401215806
17,97.265625,93.61702127659575
18,97.0703125,93.9209726443769
19,98.53515625,93.9209726443769
20,97.65625,93.61702127659575
21,98.14453125,93.76899696048632
22,98.046875,94.07294832826749
23,97.16796875,93.9209726443769
24,98.14453125,93.76899696048632
25,97.65625,93.00911854103343
26,98.2421875,94.07294832826749
27,98.6328125,94.07294832826749
28,98.046875,93.9209726443769
29,97.75390625,93.9209726443769
30,98.046875,94.22492401215806
31,97.16796875,93.3130699088146
32,98.92578125,94.68085106382979
33,97.75390625,93.9209726443769
34,98.2421875,95.59270516717325
35,98.6328125,94.52887537993921
36,98.73046875,94.07294832826749
37,99.0234375,94.52887537993921
38,98.14453125,94.52887537993921
39,99.0234375,94.22492401215806
40,98.828125,93.9209726443769
41,98.14453125,94.98480243161094
42,98.33984375,95.59270516717325
43,98.4375,93.61702127659575
44,99.0234375,94.83282674772036
45,99.4140625,94.83282674772036
46,97.94921875,94.37689969604864
47,98.6328125,94.37689969604864
48,98.73046875,94.37689969604864
49,99.21875,95.44072948328267
50,98.4375,95.13677811550151
51,98.73046875,96.35258358662614
52,98.046875,93.9209726443769
53,98.6328125,95.59270516717325
54,98.73046875,94.22492401215806
55,98.33984375,94.83282674772036
56,99.12109375,95.2887537993921
57,98.92578125,94.98480243161094
58,98.33984375,94.83282674772036
59,98.92578125,95.59270516717325
60,99.0234375,94.83282674772036
61,98.828125,95.59270516717325
62,99.0234375,94.83282674772036
63,98.828125,95.59270516717325
64,98.14453125,94.52887537993921
65,98.53515625,95.2887537993921
66,99.31640625,95.74468085106383
67,98.828125,94.68085106382979
68,99.21875,94.68085106382979
69,98.92578125,94.98480243161094
70,98.73046875,94.68085106382979
71,99.8046875,94.98480243161094
72,98.73046875,96.04863221884499
73,98.92578125,95.2887537993921
74,98.6328125,96.50455927051672
75,99.0234375,94.83282674772036
76,98.33984375,95.74468085106383
77,98.53515625,93.46504559270517
78,98.4375,94.37689969604864
79,99.12109375,95.8966565349544
80,99.4140625,96.20060790273556
81,98.33984375,94.83282674772036
82,98.6328125,96.96048632218846
83,99.21875,94.98480243161094
84,99.4140625,94.83282674772036
85,98.53515625,94.52887537993921
86,99.31640625,96.96048632218846
87,99.21875,96.20060790273556
88,98.73046875,96.35258358662614
89,99.21875,96.50455927051672
90,98.828125,96.04863221884499
91,99.51171875,96.80851063829788
92,99.51171875,96.50455927051672
93,99.4140625,96.96048632218846
94,99.51171875,96.65653495440729
95,99.21875,96.50455927051672
96,98.33984375,96.96048632218846
97,98.828125,96.80851063829788
98,99.12109375,96.80851063829788
99,99.4140625,95.59270516717325
